Received new setpoint, speed, duration: -100.00, 6765933 
Calc'd Final Speed: 0.00 
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us] 
102830310|35.998|25000|-88|147|-511.35|149
102835307|36.053|25000|-31|148|-511.17|150
102840312|36.107|25000|-32|147|-511.00|151
102845307|36.161|25000|-32|147|-510.82|150
102850299|36.216|25000|-58|147|-510.64|151
102855314|36.270|25000|-67|148|-510.47|148
102860301|36.324|25000|-87|148|-510.29|151
102865307|36.379|25000|-56|147|-510.12|150
102870316|36.433|25000|-37|148|-509.94|149
102875305|36.487|25000|-39|148|-509.77|149
102880299|36.542|25000|-31|146|-509.59|149
102885305|36.596|25000|-45|147|-509.41|149
102890301|36.650|25000|-75|147|-509.24|149
102895303|36.705|25000|-99|146|-509.06|150
102900314|36.759|25000|-54|147|-508.89|150
102905303|36.813|25000|-54|147|-508.71|149
102910309|36.868|25000|-32|148|-508.45|150
102915312|36.922|25000|-28|147|-508.27|150
102920303|36.977|25000|-30|147|-508.10|149
102925301|37.031|25000|-43|147|-507.92|149
102930302|37.085|25000|-57|147|-507.66|150
102935308|37.140|25000|-73|148|-507.48|150
102940313|37.194|25000|-100|147|-507.30|149
102945308|37.248|25000|-96|147|-507.13|150
102950314|37.303|25000|-66|147|-506.95|149
102955313|37.357|25000|-36|148|-506.78|150
102960315|37.411|25000|-36|148|-506.60|150
102965306|37.466|25000|-33|148|-506.34|149
102970305|37.520|25000|-43|147|-506.25|151
102975299|37.574|25000|-35|147|-506.07|151
102980307|37.629|25000|-32|147|-505.81|150
102985303|37.683|25000|-52|148|-505.72|150
102990314|37.738|25000|-43|147|-505.46|150
102995301|37.792|25000|-55|148|-505.28|150
103000300|37.846|25000|-72|146|-505.11|150
103005305|37.901|25000|-67|148|-504.84|150
103010299|37.955|25000|-76|147|-504.67|149
103015311|38.009|25000|-89|148|-504.49|150
103020313|38.064|25000|-99|147|-504.23|149
103025309|38.118|25000|-96|148|-504.05|150
103030303|38.172|25000|-92|148|-503.88|150
103035300|38.227|25000|-93|147|-503.61|150
103040305|38.281|25000|-58|148|-503.44|150
103045313|38.335|25000|-76|147|-503.26|149
103050313|38.390|25000|-74|147|-503.00|149
103055303|38.444|25000|-46|149|-502.91|150
103060315|38.498|25000|-62|149|-502.65|151
103065315|38.553|25000|-43|149|-502.47|150
103070310|38.607|25000|-45|149|-502.21|149
103075301|38.661|25000|-67|148|-502.03|149
103080308|38.716|25000|-54|151|-501.86|150
103085315|38.770|25000|-43|154|-501.68|151
103090309|38.824|25000|-70|147|-501.50|151
103095312|38.879|25000|-86|147|-501.24|152
103100313|38.933|25000|-69|148|-501.06|151
103105309|38.988|25000|-95|146|-500.80|151
103110313|39.042|25000|-97|149|-500.62|151
103115313|39.096|25000|-89|147|-500.45|152
103120315|39.151|25000|-92|148|-500.19|151
103125310|39.205|25000|-86|155|-500.01|151
103130315|39.259|25000|-71|147|-499.83|160
103135314|39.314|25000|-82|147|-499.57|151
103140305|39.368|25000|-57|148|-499.39|152
103145305|39.422|25000|-46|148|-499.22|151
103150303|39.477|25000|-52|147|-498.96|151
103155301|39.531|25000|-35|147|-498.78|152
103160316|39.585|25000|-32|147|-498.60|153
103165321|39.640|25000|-41|147|-498.34|158
103170315|39.694|25000|-32|147|-498.16|150
103175300|39.748|25000|-32|146|-497.99|149
103180310|39.803|25000|-35|147|-497.72|150
103185303|39.857|25000|-44|147|-497.55|150
